id,nom_voie,id_fantoir,numero,rep,code_insee,code_post,alias,nom_ld,x,y,commune,fant_voie,fant_ld,lat,lon
ADRNIVX_0000000270771395,Rue Amelot,0272,34,"",75111,75011,"","",653680.3,6862187.6,Paris 11e Arrondissement,75111_0272E,,48.858058,2.368691
ADRNIVX_0000000270771396,Rue Amelot,0272,34,BIS,75111,75011,"","",653676.8,6862201.5,Paris 11e Arrondissement,75111_0272E,,48.858183,2.368642
ADRNIVX_0000000270774002,Rue Amelot,0272,35,"",75111,75011,"","",653692.3,6862052.9,Paris 11e Arrondissement,75111_0272E,,48.856848,2.368869
ADRNIVX_0000000270771397,Rue Amelot,0272,36,"",75111,75011,"","",653676.2,6862210.5,Paris 11e Arrondissement,75111_0272E,,48.858264,2.368633
ADRNIVX_0000000270774003,Rue Amelot,0272,37,"",75111,75011,"","",653691.2,6862048.3,Paris 11e Arrondissement,75111_0272E,,48.856806,2.368855
ADRNIVX_0000000270771399,Rue Amelot,0272,38,"",75111,75011,"","",653673.8,6862216,Paris 11e Arrondissement,75111_0272E,,48.858313,2.368600
ADRNIVX_0000000270771400,Rue Amelot,0272,38,"",75111,75011,"","",653674,6862223.4,Paris 11e Arrondissement,75111_0272E,,48.858380,2.368601
ADRNIVX_0000000270774004,Rue Amelot,0272,39,"",75111,75011,"","",653688.9,6862072.9,Paris 11e Arrondissement,75111_0272E,,48.857027,2.368821
ADRNIVX_0000000270770496,Rue Amelot,0272,40,"",75111,75011,"","",653671.7,6862236.1,Paris 11e Arrondissement,75111_0272E,,48.858494,2.368569
ADRNIVX_0000000270773144,Rue Amelot,0272,41,"",75111,75011,"","",653685.9,6862090.7,Paris 11e Arrondissement,75111_0272E,,48.857187,2.368778
ADRNIVX_0000000270770497,Rue Amelot,0272,42,"",75111,75011,"","",653669.7,6862247.5,Paris 11e Arrondissement,75111_0272E,,48.858596,2.368540
ADRNIVX_0000000270773145,Rue Amelot,0272,43,"",75111,75011,"","",653683,6862107.8,Paris 11e Arrondissement,75111_0272E,,48.857341,2.368737
ADRNIVX_0000000270770498,Rue Amelot,0272,44,"",75111,75011,"","",653667.6,6862259.9,Paris 11e Arrondissement,75111_0272E,,48.858707,2.368510
ADRNIVX_0000000270773146,Rue Amelot,0272,45,"",75111,75011,"","",653680.1,6862124.9,Paris 11e Arrondissement,75111_0272E,,48.857494,2.368695
ADRNIVX_0000000270770499,Rue Amelot,0272,46,"",75111,75011,"","",653664.7,6862276.2,Paris 11e Arrondissement,75111_0272E,,48.858854,2.368469
ADRNIVX_0000000270772290,Rue Amelot,0272,47,"",75111,75011,"","",653677.2,6862142,Paris 11e Arrondissement,75111_0272E,,48.857648,2.368654
ADRNIVX_0000000270769636,Rue Amelot,0272,48,"",75111,75011,"","",653662.2,6862290.3,Paris 11e Arrondissement,75111_0272E,,48.858980,2.368433
ADRNIVX_0000000270772291,Rue Amelot,0272,49,"",75111,75011,"","",653674.3,6862159.6,Paris 11e Arrondissement,75111_0272E,,48.857806,2.368612
ADRNIVX_0000000270777618,Rue Amelot,0272,5,"",75111,75011,"","",653729.2,6861848.3,Paris 11e Arrondissement,75111_0272E,,48.855010,2.369395
ADRNIVX_0000000270769638,Rue Amelot,0272,50,"",75111,75011,"","",653660.4,6862300.7,Paris 11e Arrondissement,75111_0272E,,48.859074,2.368408
ADRNIVX_0000000270772292,Rue Amelot,0272,51,"",75111,75011,"","",653672.1,6862173,Paris 11e Arrondissement,75111_0272E,,48.857926,2.368581
ADRNIVX_0000000270769639,Rue Amelot,0272,52,"",75111,75011,"","",653658.9,6862309.1,Paris 11e Arrondissement,75111_0272E,,48.859149,2.368386
ADRNIVX_0000000270771401,Rue Amelot,0272,53,"",75111,75011,"","",653669.8,6862186.4,Paris 11e Arrondissement,75111_0272E,,48.858047,2.368548
ADRNIVX_0000000270769640,Rue Amelot,0272,54,"",75111,75011,"","",653656.8,6862321.1,Paris 11e Arrondissement,75111_0272E,,48.859257,2.368356
ADRNIVX_0000000270771402,Rue Amelot,0272,55,"",75111,75011,"","",653667.5,6862199.8,Paris 11e Arrondissement,75111_0272E,,48.858167,2.368515
ADRNIVX_0000000270768818,Rue Amelot,0272,56,"",75111,75011,"","",653653.6,6862339.4,Paris 11e Arrondissement,75111_0272E,,48.859421,2.368311
ADRNIVX_0000000270771403,Rue Amelot,0272,57,"",75111,75011,"","",653665.2,6862213.2,Paris 11e Arrondissement,75111_0272E,,48.858287,2.368483
ADRNIVX_0000000270768824,Rue Amelot,0272,58,"",75111,75011,"","",653648.1,6862370,Paris 11e Arrondissement,75111_0272E,,48.859696,2.368232
ADRNIVX_0000000270771404,Rue Amelot,0272,59,"",75111,75011,"","",653662.9,6862226.6,Paris 11e Arrondissement,75111_0272E,,48.858408,2.368450
ADRNIVX_0000000270776641,Rue Amelot,0272,6,"",75111,75011,"","",653731,6861901.6,Paris 11e Arrondissement,75111_0272E,,48.855490,2.369413
ADRNIVX_0000000354621931,Rue Amelot,0272,6,"",75111,75011,"","",653730.4,6861890.9,Paris 11e Arrondissement,75111_0272E,,48.855394,2.369406
ADRNIVX_0000000270768825,Rue Amelot,0272,60,"",75111,75011,"","",653645.9,6862381.8,Paris 11e Arrondissement,75111_0272E,,48.859802,2.368201
ADRNIVX_0000000270767954,Rue Amelot,0272,62,"",75111,75011,"","",653644,6862392.8,Paris 11e Arrondissement,75111_0272E,,48.859901,2.368174
ADRNIVX_0000000270770500,Rue Amelot,0272,63,"",75111,75011,"","",653657.5,6862257.7,Paris 11e Arrondissement,75111_0272E,,48.858687,2.368373
ADRNIVX_0000000270767955,Rue Amelot,0272,64,"",75111,75011,"","",653642.6,6862400.9,Paris 11e Arrondissement,75111_0272E,,48.859974,2.368154
ADRNIVX_0000000270770501,Rue Amelot,0272,65,"",75111,75011,"","",653654.9,6862271.9,Paris 11e Arrondissement,75111_0272E,,48.858814,2.368336
ADRNIVX_0000000270767956,Rue Amelot,0272,66,"",75111,75011,"","",653640.5,6862412.6,Paris 11e Arrondissement,75111_0272E,,48.860079,2.368124
ADRNIVX_0000000270769641,Rue Amelot,0272,67,"",75111,75011,"","",653652.2,6862286.1,Paris 11e Arrondissement,75111_0272E,,48.858942,2.368297
ADRNIVX_0000000270767958,Rue Amelot,0272,68,"",75111,75011,"","",653637,6862432.5,Paris 11e Arrondissement,75111_0272E,,48.860257,2.368074
ADRNIVX_0000000270767244,Rue Amelot,0272,68,A,75111,75011,"","",653652.2,6862438.8,Paris 11e Arrondissement,75111_0272E,,48.860315,2.368281
ADRNIVX_0000000270767245,Rue Amelot,0272,68,C,75111,75011,"","",653634.4,6862435.3,Paris 11e Arrondissement,75111_0272E,,48.860282,2.368039
ADRNIVX_0000000270767957,Rue Amelot,0272,68,"",75111,75011,"","",653635.8,6862427.4,Paris 11e Arrondissement,75111_0272E,,48.860212,2.368059
ADRNIVX_0000000270767246,Rue Amelot,0272,70,"",75111,75011,"","",653633,6862443.3,Paris 11e Arrondissement,75111_0272E,,48.860354,2.368019
ADRNIVX_0000000270769653,Rue Amelot,0272,71,"",75111,75011,"","",653646.9,6862314.5,Paris 11e Arrondissement,75111_0272E,,48.859197,2.368222
ADRNIVX_0000000270767247,Rue Amelot,0272,72,"",75111,75011,"","",653633.6,6862451.7,Paris 11e Arrondissement,75111_0272E,,48.860430,2.368026
ADRNIVX_0000000270769654,Rue Amelot,0272,73,"",75111,75011,"","",653644.3,6862328.7,Paris 11e Arrondissement,75111_0272E,,48.859325,2.368185
ADRNIVX_0000000270767248,Rue Amelot,0272,74,"",75111,75011,"","",653632.1,6862460.3,Paris 11e Arrondissement,75111_0272E,,48.860507,2.368005
ADRNIVX_0000000270768826,Rue Amelot,0272,75,"",75111,75011,"","",653641.6,6862343,Paris 11e Arrondissement,75111_0272E,,48.859453,2.368147
ADRNIVX_0000000270768827,Rue Amelot,0272,77,"",75111,75011,"","",653638.5,6862360.6,Paris 11e Arrondissement,75111_0272E,,48.859611,2.368103
ADRNIVX_0000000270767249,Rue Amelot,0272,78,"",75111,75011,"","",653629.7,6862473.5,Paris 11e Arrondissement,75111_0272E,,48.860626,2.367970
ADRNIVX_0000000270768828,Rue Amelot,0272,79,"",75111,75011,"","",653635.4,6862378,Paris 11e Arrondissement,75111_0272E,,48.859767,2.368058
ADRNIVX_0000000270776643,Rue Amelot,0272,8,"",75111,75011,"","",653728.1,6861918.4,Paris 11e Arrondissement,75111_0272E,,48.855641,2.369372
ADRNIVX_0000000270767250,Rue Amelot,0272,80,"",75111,75011,"","",653625.8,6862483.3,Paris 11e Arrondissement,75111_0272E,,48.860713,2.367916
ADRNIVX_0000000270767959,Rue Amelot,0272,81,"",75111,75011,"","",653632.3,6862395.4,Paris 11e Arrondissement,75111_0272E,,48.859923,2.368014
ADRNIVX_0000000270766535,Rue Amelot,0272,82,"",75111,75011,"","",653623.5,6862509.1,Paris 11e Arrondissement,75111_0272E,,48.860945,2.367882
ADRNIVX_0000000270767960,Rue Amelot,0272,83,"",75111,75011,"","",653629.2,6862412.9,Paris 11e Arrondissement,75111_0272E,,48.860081,2.367970
ADRNIVX_0000000270766536,Rue Amelot,0272,84,"",75111,75011,"","",653619.4,6862532.4,Paris 11e Arrondissement,75111_0272E,,48.861155,2.367824
ADRNIVX_0000000270767961,Rue Amelot,0272,85,"",75111,75011,"","",653626.2,6862430.5,Paris 11e Arrondissement,75111_0272E,,48.860239,2.367927
ADRNIVX_0000002003962487,Rue Amelot,0272,86,BIS,75111,75011,"","",653620.5,6862537,Paris 11e Arrondissement,75111_0272E,,48.861196,2.367838
ADRNIVX_0000000270766537,Rue Amelot,0272,86,"",75111,75011,"","",653617.2,6862533.7,Paris 11e Arrondissement,75111_0272E,,48.861166,2.367793
ADRNIVX_0000000270767252,Rue Amelot,0272,87,"",75111,75011,"","",653623.3,6862447,Paris 11e Arrondissement,75111_0272E,,48.860387,2.367886
ADRNIVX_0000000270765806,Rue Amelot,0272,88,"",75111,75011,"","",653614.8,6862559.2,Paris 11e Arrondissement,75111_0272E,,48.861395,2.367758
ADRNIVX_0000000270767253,Rue Amelot,0272,89,"",75111,75011,"","",653620.3,6862463.6,Paris 11e Arrondissement,75111_0272E,,48.860536,2.367843
ADRNIVX_0000000270777619,Rue Amelot,0272,9,"",75111,75011,"","",653724.4,6861874.5,Paris 11e Arrondissement,75111_0272E,,48.855246,2.369326
ADRNIVX_0000000270765808,Rue Amelot,0272,90,"",75111,75011,"","",653612.6,6862571.9,Paris 11e Arrondissement,75111_0272E,,48.861509,2.367727
ADRNIVX_0000000270767254,Rue Amelot,0272,91,"",75111,75011,"","",653617.3,6862480.2,Paris 11e Arrondissement,75111_0272E,,48.860685,2.367801
ADRNIVX_0000000270765809,Rue Amelot,0272,92,"",75111,75011,"","",653610.8,6862582.3,Paris 11e Arrondissement,75111_0272E,,48.861603,2.367701
ADRNIVX_0000000270766538,Rue Amelot,0272,93,"",75111,75011,"","",653614.4,6862497.9,Paris 11e Arrondissement,75111_0272E,,48.860844,2.367759
ADRNIVX_0000000270765108,Rue Amelot,0272,94,"",75111,75011,"","",653608.1,6862597.4,Paris 11e Arrondissement,75111_0272E,,48.861738,2.367662
ADRNIVX_0000000270766539,Rue Amelot,0272,95,"",75111,75011,"","",653612.8,6862507.5,Paris 11e Arrondissement,75111_0272E,,48.860930,2.367736
ADRNIVX_0000000270765109,Rue Amelot,0272,96,"",75111,75011,"","",653605.6,6862611.6,Paris 11e Arrondissement,75111_0272E,,48.861866,2.367627
ADRNIVX_0000000270766540,Rue Amelot,0272,97,"",75111,75011,"","",653611.1,6862517.2,Paris 11e Arrondissement,75111_0272E,,48.861017,2.367712
ADRNIVX_0000000270765110,Rue Amelot,0272,98,"",75111,75011,"","",653603.6,6862622.9,Paris 11e Arrondissement,75111_0272E,,48.861967,2.367598
ADRNIVX_0000000270766541,Rue Amelot,0272,99,"",75111,75011,"","",653609.4,6862526.9,Paris 11e Arrondissement,75111_0272E,,48.861104,2.367688
ADRNIVX_0000000270752689,Rue Auguste Barbier,0537,1,"",75111,75011,"","",653891.4,6863338.2,Paris 11e Arrondissement,75111_0537T,,48.868421,2.371443
ADRNIVX_0000000270751698,Rue Auguste Barbier,0537,10,"",75111,75011,"","",653885.3,6863379.4,Paris 11e Arrondissement,75111_0537T,,48.868791,2.371356
ADRNIVX_0000000270751699,Rue Auguste Barbier,0537,11,"",75111,75011,"","",653881.8,6863396.5,Paris 11e Arrondissement,75111_0537T,,48.868944,2.371306
ADRNIVX_0000000270751700,Rue Auguste Barbier,0537,12,"",75111,75011,"","",653897.3,6863392.8,Paris 11e Arrondissement,75111_0537T,,48.868912,2.371518
ADRNIVX_0000000270752681,Rue Auguste Barbier,0537,2,"",75111,75011,"","",653908.9,6863330,Paris 11e Arrondissement,75111_0537T,,48.868348,2.371683
ADRNIVX_0000000270752690,Rue Auguste Barbier,0537,3,"",75111,75011,"","",653884.3,6863352.8,Paris 11e Arrondissement,75111_0537T,,48.868551,2.371345
ADRNIVX_0000000270752691,Rue Auguste Barbier,0537,4,"",75111,75011,"","",653902.6,6863343.2,Paris 11e Arrondissement,75111_0537T,,48.868466,2.371596
ADRNIVX_0000000270751692,Rue Auguste Barbier,0537,5,"",75111,75011,"","",653878.9,6863364.4,Paris 11e Arrondissement,75111_0537T,,48.868655,2.371270
ADRNIVX_0000000270752692,Rue Auguste Barbier,0537,6,"",75111,75011,"","",653897,6863355,Paris 11e Arrondissement,75111_0537T,,48.868572,2.371518
ADRNIVX_0000000270751693,Rue Auguste Barbier,0537,7,"",75111,75011,"","",653873.9,6863374.3,Paris 11e Arrondissement,75111_0537T,,48.868744,2.371201
ADRNIVX_0000000270751694,Rue Auguste Barbier,0537,8,"",75111,75011,"","",653891.4,6863366.7,Paris 11e Arrondissement,75111_0537T,,48.868677,2.371440
ADRNIVX_0000000270751695,Rue Auguste Barbier,0537,9,"",75111,75011,"","",653867.3,6863388.7,Paris 11e Arrondissement,75111_0537T,,48.868873,2.371109
ADRNIVX_0000002003962488,Rue Auguste Barbier,0537,9,TER,75111,75011,"","",653864.2,6863405.4,Paris 11e Arrondissement,75111_0537T,,48.869023,2.371065
ADRNIVX_0000000270751696,Rue Auguste Barbier,0537,9,BIS,75111,75011,"","",653863.4,6863401.4,Paris 11e Arrondissement,75111_0537T,,48.868987,2.371055
ADRNIVX_0000000270773878,Rue Auguste Laurent,0557,1,"",75111,75011,"","",654693.4,6862036.8,Paris 11e Arrondissement,75111_0557P,,48.856774,2.382515
ADRNIVX_0000000270773048,Rue Auguste Laurent,0557,10,"",75111,75011,"","",654667.5,6862104.2,Paris 11e Arrondissement,75111_0557P,,48.857378,2.382154
ADRNIVX_0000000270773049,Rue Auguste Laurent,0557,11,"",75111,75011,"","",654654.9,6862103.7,Paris 11e Arrondissement,75111_0557P,,48.857373,2.381983
ADRNIVX_0000000270773050,Rue Auguste Laurent,0557,12,"",75111,75011,"","",654669.1,6862113.3,Paris 11e Arrondissement,75111_0557P,,48.857460,2.382175
ADRNIVX_0000000270773051,Rue Auguste Laurent,0557,13,"",75111,75011,"","",654647.3,6862117.6,Paris 11e Arrondissement,75111_0557P,,48.857498,2.381878
ADRNIVX_0000000270773052,Rue Auguste Laurent,0557,14,"",75111,75011,"","",654650.9,6862135.3,Paris 11e Arrondissement,75111_0557P,,48.857657,2.381925
ADRNIVX_0000000270772204,Rue Auguste Laurent,0557,15,"",75111,75011,"","",654640.8,6862135.2,Paris 11e Arrondissement,75111_0557P,,48.857655,2.381787
ADRNIVX_0000000270772205,Rue Auguste Laurent,0557,16,"",75111,75011,"","",654651.5,6862145.5,Paris 11e Arrondissement,75111_0557P,,48.857749,2.381932
ADRNIVX_0000000270772206,Rue Auguste Laurent,0557,17,"",75111,75011,"","",654633.3,6862149.3,Paris 11e Arrondissement,75111_0557P,,48.857782,2.381684
ADRNIVX_0000000270772207,Rue Auguste Laurent,0557,18,"",75111,75011,"","",654634.2,6862166.5,Paris 11e Arrondissement,75111_0557P,,48.857936,2.381694
ADRNIVX_0000000270772208,Rue Auguste Laurent,0557,19,"",75111,75011,"","",654625.7,6862163.4,Paris 11e Arrondissement,75111_0557P,,48.857908,2.381578
ADRNIVX_0000000270773879,Rue Auguste Laurent,0557,2,"",75111,75011,"","",654700.7,6862042,Paris 11e Arrondissement,75111_0557P,,48.856821,2.382614
ADRNIVX_0000000270773880,Rue Auguste Laurent,0557,3,"",75111,75011,"","",654685.9,6862050.8,Paris 11e Arrondissement,75111_0557P,,48.856899,2.382411
ADRNIVX_0000000270773881,Rue Auguste Laurent,0557,4,"",75111,75011,"","",654692.4,6862057.5,Paris 11e Arrondissement,75111_0557P,,48.856960,2.382499
ADRNIVX_0000000270773882,Rue Auguste Laurent,0557,6,"",75111,75011,"","",654684.1,6862073.1,Paris 11e Arrondissement,75111_0557P,,48.857100,2.382384
ADRNIVX_0000000270773046,Rue Auguste Laurent,0557,8,"",75111,75011,"","",654675.8,6862088.6,Paris 11e Arrondissement,75111_0557P,,48.857239,2.382269
ADRNIVX_0000000270773047,Rue Auguste Laurent,0557,9,"",75111,75011,"","",654666.3,6862082.9,Paris 11e Arrondissement,75111_0557P,,48.857187,2.382140
ADRNIVX_0000000270780124,Rue Basfroi,0701,1,"",75111,75011,"","",654525.2,6861691.6,Paris 11e Arrondissement,75111_0701W,,48.853658,2.380259
ADRNIVX_0000000270779187,Rue Basfroi,0701,10,"",75111,75011,"","",654510.7,6861743.3,Paris 11e Arrondissement,75111_0701W,,48.854122,2.380056
ADRNIVX_0000000270779188,Rue Basfroi,0701,11,"",75111,75011,"","",654489.9,6861763.3,Paris 11e Arrondissement,75111_0701W,,48.854300,2.379771
ADRNIVX_0000000270779189,Rue Basfroi,0701,12,"",75111,75011,"","",654498.4,6861767.4,Paris 11e Arrondissement,75111_0701W,,48.854338,2.379886
ADRNIVX_0000000270778372,Rue Basfroi,0701,13,"",75111,75011,"","",654482,6861772.3,Paris 11e Arrondissement,75111_0701W,,48.854381,2.379662
ADRNIVX_0000000270778373,Rue Basfroi,0701,14,"",75111,75011,"","",654494.3,6861775.6,Paris 11e Arrondissement,75111_0701W,,48.854411,2.379829
ADRNIVX_0000000270778374,Rue Basfroi,0701,15,"",75111,75011,"","",654478.2,6861781.8,Paris 11e Arrondissement,75111_0701W,,48.854466,2.379609
ADRNIVX_0000000270778375,Rue Basfroi,0701,16,"",75111,75011,"","",654487.1,6861789.7,Paris 11e Arrondissement,75111_0701W,,48.854537,2.379730
ADRNIVX_0000000270778376,Rue Basfroi,0701,17,"",75111,75011,"","",654475.5,6861788.7,Paris 11e Arrondissement,75111_0701W,,48.854528,2.379572
ADRNIVX_0000000270778377,Rue Basfroi,0701,18,"",75111,75011,"","",654483.5,6861796.7,Paris 11e Arrondissement,75111_0701W,,48.854600,2.379680
ADRNIVX_0000000270778378,Rue Basfroi,0701,19,"",75111,75011,"","",654473.7,6861792.2,Paris 11e Arrondissement,75111_0701W,,48.854559,2.379547
ADRNIVX_0000000270780125,Rue Basfroi,0701,2,"",75111,75011,"","",654533,6861699.6,Paris 11e Arrondissement,75111_0701W,,48.853730,2.380365
ADRNIVX_0000000270778379,Rue Basfroi,0701,20,"",75111,75011,"","",654475.6,6861809.8,Paris 11e Arrondissement,75111_0701W,,48.854717,2.379571
ADRNIVX_0000000270778381,Rue Basfroi,0701,21,"",75111,75011,"","",654465.4,6861808.6,Paris 11e Arrondissement,75111_0701W,,48.854706,2.379432
ADRNIVX_0000000270778380,Rue Basfroi,0701,22,"",75111,75011,"","",654471.8,6861814.4,Paris 11e Arrondissement,75111_0701W,,48.854758,2.379518
ADRNIVX_0000000270777534,Rue Basfroi,0701,23,"",75111,75011,"","",654452.1,6861826.2,Paris 11e Arrondissement,75111_0701W,,48.854863,2.379249
ADRNIVX_0000000270777535,Rue Basfroi,0701,24,"",75111,75011,"","",654463.3,6861833.3,Paris 11e Arrondissement,75111_0701W,,48.854928,2.379401
ADRNIVX_0000000270777536,Rue Basfroi,0701,25,"",75111,75011,"","",654446.2,6861841.7,Paris 11e Arrondissement,75111_0701W,,48.855002,2.379167
ADRNIVX_0000000270777537,Rue Basfroi,0701,26,"",75111,75011,"","",654457.1,6861845.1,Paris 11e Arrondissement,75111_0701W,,48.855034,2.379315
ADRNIVX_0000000270777538,Rue Basfroi,0701,27,"",75111,75011,"","",654430.9,6861876,Paris 11e Arrondissement,75111_0701W,,48.855310,2.378954
ADRNIVX_0000000312906574,Rue Basfroi,0701,28,"",75111,75011,"","",654462.2,6861843.2,Paris 11e Arrondissement,75111_0701W,,48.855017,2.379384
ADRNIVX_0000000312906573,Rue Basfroi,0701,28,"",75111,75011,"","",654462.2,6861843.2,Paris 11e Arrondissement,75111_0701W,,48.855017,2.379384
ADRNIVX_0000000270777539,Rue Basfroi,0701,28,"",75111,75011,"","",654462.2,6861843.2,Paris 11e Arrondissement,75111_0701W,,48.855017,2.379384
ADRNIVX_0000000312906571,Rue Basfroi,0701,28,"",75111,75011,"","",654462.2,6861843.2,Paris 11e Arrondissement,75111_0701W,,48.855017,2.379384
ADRNIVX_0000000312906572,Rue Basfroi,0701,28,"",75111,75011,"","",654462.2,6861843.2,Paris 11e Arrondissement,75111_0701W,,48.855017,2.379384
ADRNIVX_0000000270776570,Rue Basfroi,0701,29,"",75111,75011,"","",654429.6,6861875.5,Paris 11e Arrondissement,75111_0701W,,48.855305,2.378937
ADRNIVX_0000000270780133,Rue Basfroi,0701,3,"",75111,75011,"","",654520.6,6861698.9,Paris 11e Arrondissement,75111_0701W,,48.853723,2.380196
ADRNIVX_0000000270777540,Rue Basfroi,0701,30,"",75111,75011,"","",654444.7,6861868.8,Paris 11e Arrondissement,75111_0701W,,48.855246,2.379143
ADRNIVX_0000000270776571,Rue Basfroi,0701,31,"",75111,75011,"","",654423.1,6861888.3,Paris 11e Arrondissement,75111_0701W,,48.855420,2.378847
ADRNIVX_0000000270777541,Rue Basfroi,0701,32,"",75111,75011,"","",654446.3,6861868.9,Paris 11e Arrondissement,75111_0701W,,48.855247,2.379165
ADRNIVX_0000000270776572,Rue Basfroi,0701,36,"",75111,75011,"","",654430.4,6861899.7,Paris 11e Arrondissement,75111_0701W,,48.855523,2.378945
ADRNIVX_0000000270776573,Rue Basfroi,0701,38,"",75111,75011,"","",654419.8,6861916.2,Paris 11e Arrondissement,75111_0701W,,48.855670,2.378799
ADRNIVX_0000000270780126,Rue Basfroi,0701,4,"",75111,75011,"","",654527,6861711.4,Paris 11e Arrondissement,75111_0701W,,48.853836,2.380282
ADRNIVX_0000000270775706,Rue Basfroi,0701,41,"",75111,75011,"","",654395.2,6861943,Paris 11e Arrondissement,75111_0701W,,48.855910,2.378461
ADRNIVX_0000000270775707,Rue Basfroi,0701,42,"",75111,75011,"","",654410.4,6861934.9,Paris 11e Arrondissement,75111_0701W,,48.855838,2.378669
ADRNIVX_0000000270775708,Rue Basfroi,0701,43,"",75111,75011,"","",654392.8,6861950.2,Paris 11e Arrondissement,75111_0701W,,48.855974,2.378427
ADRNIVX_0000000270775709,Rue Basfroi,0701,43,BIS,75111,75011,"","",654383.6,6861965.3,Paris 11e Arrondissement,75111_0701W,,48.856109,2.378300
ADRNIVX_0000000270775710,Rue Basfroi,0701,45,"",75111,75011,"","",654378.3,6861974.2,Paris 11e Arrondissement,75111_0701W,,48.856189,2.378227
ADRNIVX_0000000270774837,Rue Basfroi,0701,46,"",75111,75011,"","",654391,6861983,Paris 11e Arrondissement,75111_0701W,,48.856269,2.378399
ADRNIVX_0000000270774838,Rue Basfroi,0701,47,"",75111,75011,"","",654371.6,6861987.1,Paris 11e Arrondissement,75111_0701W,,48.856304,2.378134
ADRNIVX_0000000270774839,Rue Basfroi,0701,48,"",75111,75011,"","",654383.2,6861992.6,Paris 11e Arrondissement,75111_0701W,,48.856355,2.378292
ADRNIVX_0000000270774840,Rue Basfroi,0701,49,"",75111,75011,"","",654368.6,6861993.2,Paris 11e Arrondissement,75111_0701W,,48.856359,2.378093
